"timestamp","price","ma5","ma10","macd","signalLine","rsi"
2023-09-02 21:00:55.34,25861.1710912178,25839.8288661657,25801.6180914134,-224.623217071276,-192.918988323624,38.9905522172854
2023-09-03 01:00:15.495,25909.3037121174,25856.7607919427,25813.0812855938,-211.310563367075,-196.597303332314,40.9247470265099
2023-09-03 05:01:05.847,25931.4763345208,25870.6502960531,25839.7497678445,-196.703567784687,-196.618556222789,41.8394785481269
2023-09-03 09:00:56.166,25927.6131064122,25897.7857061311,25853.5320941739,-183.325882117289,-193.960021401689,41.7182702585217
2023-09-03 13:00:54.694,25928.3252797405,25911.5779048018,25869.4260370045,-170.698793968593,-189.30777591507,41.7517705683912
2023-09-03 17:00:45.508,25948.1979644708,25928.9832794523,25884.406072809,-157.27520539533,-182.901261811122,42.7408178494295
2023-09-03 21:01:13.263,25988.868344718,25944.8962059725,25900.8284989575,-141.721477970401,-174.665305042978,44.8063401624704
2023-09-04 01:00:49.866,25965.2332433542,25951.6475877392,25911.1489418961,-129.805870803582,-165.693418195099,43.8171210261666
2023-09-04 05:00:55.694,25895.4513273603,25945.2152319288,25921.5004690299,-124.557660529339,-157.466266661947,40.9430139084542
2023-09-04 09:00:48.954,25856.5710924654,25930.8643944738,25921.2211496377,-122.12791155362,-150.398595640281,39.3926110760038
2023-09-04 13:00:39.635,25920.6058573818,25925.345973056,25927.1646262541,-113.724304624287,-143.063737437083,43.2070510652051
2023-09-04 17:00:23.076,25749.1067351361,25877.3936511396,25911.144928556,-119.525120290429,-138.356014007752,36.5688903829472
2023-09-04 21:00:50.852,25684.8429937894,25821.3156012266,25886.4815944829,-127.83426155748,-136.251663517698,34.4340286219561
2023-09-05 01:01:04.682,25700.1828236091,25782.2619004764,25863.7385662025,-131.663781692121,-135.334087152582,35.4034366413502
2023-09-05 05:00:37.129,25741.4019751308,25759.2280770094,25845.0462357416,-129.875538580014,-134.242377438069,38.0538032155878
2023-09-05 09:01:03.141,25679.9144806202,25711.0898016571,25818.2178873565,-131.899415606073,-133.773785071669,35.7006760126852
2023-09-05 13:00:23.07,25726.9877618637,25706.6660070026,25792.0298290711,-128.226813454854,-132.664390748306,38.8197859817571
2023-09-05 17:00:07.133,25753.9592985011,25720.489267945,25770.9024345858,-121.736568807417,-130.478826360128,40.5978299333548
2023-09-05 21:00:55.513,25835.9426685639,25747.6412369359,25764.9515687061,-108.724324035236,-126.12792589515,45.7580861414988
2023-09-06 01:00:36.159,25763.5066618578,25752.0621742814,25755.6451256454,-103.06889263718,-121.516119243556,42.2645991871877
2023-09-06 05:01:05.048,25711.6090003634,25758.40107823,25734.7454399435,-101.603409209343,-117.533577236714,39.9134074239103
